idx,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
71005,6090061,PTR,csv/frh04/6090061.csv,634.88,50,8,temporary meadows,frh04
71007,6090063,PTR,csv/frh04/6090063.csv,640.7715068493151,50,8,temporary meadows,frh04
71008,6090064,PTR,csv/frh04/6090064.csv,653.2930848026867,50,8,temporary meadows,frh04
71009,6090065,PTR,csv/frh04/6090065.csv,643.4575474956822,50,8,temporary meadows,frh04
71010,6090066,PTR,csv/frh04/6090066.csv,654.2080000000001,50,8,temporary meadows,frh04
71011,6090067,VRG,csv/frh04/6090067.csv,636.2524816753926,50,5,orchards,frh04
71012,6090068,MIE,csv/frh04/6090068.csv,629.5788679245284,50,3,corn,frh04
71014,6090070,MIE,csv/frh04/6090070.csv,634.88,50,3,corn,frh04
71015,6090071,MIE,csv/frh04/6090071.csv,582.1796336996337,50,3,corn,frh04
71016,6090072,PTR,csv/frh04/6090072.csv,587.0649701376266,50,8,temporary meadows,frh04
71017,6090073,PTR,csv/frh04/6090073.csv,634.88,50,8,temporary meadows,frh04
71018,6090074,MIE,csv/frh04/6090074.csv,635.6302798232696,50,3,corn,frh04
71019,6090075,BTH,csv/frh04/6090075.csv,634.88,50,1,wheat,frh04
71020,6090076,BTH,csv/frh04/6090076.csv,634.88,50,1,wheat,frh04
71021,6090077,MIE,csv/frh04/6090077.csv,671.7419687577485,50,3,corn,frh04
71022,6090078,PRL,csv/frh04/6090078.csv,797.3493100772446,49,7,permanent meadows,frh04
71023,6090079,PPH,csv/frh04/6090079.csv,794.3506355322518,49,7,permanent meadows,frh04
71024,6090080,BTH,csv/frh04/6090080.csv,794.3067459424715,49,1,wheat,frh04
71026,6090082,PRL,csv/frh04/6090082.csv,800.0769644506237,49,7,permanent meadows,frh04
71027,6090083,MIE,csv/frh04/6090083.csv,804.0974816378439,49,3,corn,frh04
71028,6090084,PPH,csv/frh04/6090084.csv,794.1224489795918,49,7,permanent meadows,frh04
71029,6090085,PPH,csv/frh04/6090085.csv,806.271981515729,49,7,permanent meadows,frh04
71030,6090086,MIE,csv/frh04/6090086.csv,795.4752403049387,49,3,corn,frh04
71031,6090087,ORH,csv/frh04/6090087.csv,686.2440441438234,50,0,barley,frh04
71032,6090088,PTR,csv/frh04/6090088.csv,687.7162886597938,50,8,temporary meadows,frh04
71034,6090090,PRL,csv/frh04/6090090.csv,782.9338419021888,57,7,permanent meadows,frh04
71035,6090091,RGA,csv/frh04/6090091.csv,712.2810178952553,50,8,temporary meadows,frh04
71036,6090092,RGA,csv/frh04/6090092.csv,693.2342040142975,50,8,temporary meadows,frh04
71037,6090093,PRL,csv/frh04/6090093.csv,716.8,50,7,permanent meadows,frh04
71039,6090095,PPH,csv/frh04/6090095.csv,814.5757707338255,49,7,permanent meadows,frh04
71040,6090096,PPH,csv/frh04/6090096.csv,809.226119941064,49,7,permanent meadows,frh04
71041,6090097,PRL,csv/frh04/6090097.csv,813.1833551795877,49,7,permanent meadows,frh04
71042,6090101,MIE,csv/frh04/6090101.csv,787.8601640051792,49,3,corn,frh04
71043,6090102,BTH,csv/frh04/6090102.csv,677.5221576182137,50,1,wheat,frh04
71044,6090103,MIE,csv/frh04/6090103.csv,680.524626930472,50,3,corn,frh04
71045,6090104,BTH,csv/frh04/6090104.csv,670.0493418148773,50,1,wheat,frh04
71046,6090105,BTH,csv/frh04/6090105.csv,699.9024469160769,50,1,wheat,frh04
71047,6090106,BTH,csv/frh04/6090106.csv,716.1726989019458,50,1,wheat,frh04
71048,6090107,PTR,csv/frh04/6090107.csv,707.9567470872072,50,8,temporary meadows,frh04
71050,6090109,MIE,csv/frh04/6090109.csv,724.3670306656694,50,3,corn,frh04
71051,6090110,BTH,csv/frh04/6090110.csv,748.1098271515057,101,1,wheat,frh04
71053,6090112,PRL,csv/frh04/6090112.csv,787.5365411852905,101,7,permanent meadows,frh04
71055,6090114,RGA,csv/frh04/6090114.csv,759.4243281471005,101,8,temporary meadows,frh04
71056,6090115,RGA,csv/frh04/6090115.csv,752.2550763550933,101,8,temporary meadows,frh04
71057,6090116,RGA,csv/frh04/6090116.csv,756.4040216985258,101,8,temporary meadows,frh04
71058,6090117,PRL,csv/frh04/6090117.csv,747.6753744831295,101,7,permanent meadows,frh04
71060,6090119,PRL,csv/frh04/6090119.csv,752.4141487707418,101,7,permanent meadows,frh04
71062,6103234,MIS,csv/frh04/6103234.csv,655.36,50,3,corn,frh04
71063,6090121,MIE,csv/frh04/6090121.csv,678.5879493670886,50,3,corn,frh04
71064,6090122,BTH,csv/frh04/6090122.csv,664.5439606768126,50,1,wheat,frh04
71065,6090123,MIE,csv/frh04/6090123.csv,667.0576941176471,50,3,corn,frh04
71066,6090124,CZH,csv/frh04/6090124.csv,696.32,50,2,rapeseed,frh04
71067,6090125,MIE,csv/frh04/6090125.csv,675.84,50,3,corn,frh04
71068,6090126,MIE,csv/frh04/6090126.csv,712.3173523881159,50,3,corn,frh04
71069,6090127,MIE,csv/frh04/6090127.csv,685.9218777022854,50,3,corn,frh04
71070,6090128,RGA,csv/frh04/6090128.csv,775.093280858222,49,8,temporary meadows,frh04
71071,6090129,BTH,csv/frh04/6090129.csv,792.8955402709408,49,1,wheat,frh04
71072,6090130,BTH,csv/frh04/6090130.csv,799.3532745623111,49,1,wheat,frh04
71074,6090132,RGA,csv/frh04/6090132.csv,788.6980918241422,49,8,temporary meadows,frh04
71075,6090133,BTH,csv/frh04/6090133.csv,794.2725818486471,49,1,wheat,frh04
71076,6090134,PPH,csv/frh04/6090134.csv,794.1224489795918,49,7,permanent meadows,frh04
71077,6090135,PTR,csv/frh04/6090135.csv,779.9091958445556,64,8,temporary meadows,frh04
71078,6090136,PTR,csv/frh04/6090136.csv,821.9170498968818,65,8,temporary meadows,frh04
71079,6090137,PTR,csv/frh04/6090137.csv,768.0195265820854,74,8,temporary meadows,frh04
71080,6090139,RGA,csv/frh04/6090139.csv,798.222766761221,102,8,temporary meadows,frh04
71081,6090140,MIE,csv/frh04/6090140.csv,706.3892160350349,49,3,corn,frh04
71082,6090141,RGA,csv/frh04/6090141.csv,689.6326530612245,49,8,temporary meadows,frh04
71084,6090143,PPH,csv/frh04/6090143.csv,708.0174145491211,49,7,permanent meadows,frh04
71085,6090144,MIE,csv/frh04/6090144.csv,718.4332167871613,49,3,corn,frh04
71087,6090146,MIE,csv/frh04/6090146.csv,736.6354505847282,49,3,corn,frh04
71088,6090147,BTH,csv/frh04/6090147.csv,700.4674955922517,49,1,wheat,frh04
71089,6090148,PPH,csv/frh04/6090148.csv,818.0664137797844,102,7,permanent meadows,frh04
71090,6090149,PTR,csv/frh04/6090149.csv,842.326482400189,102,8,temporary meadows,frh04
71092,6090151,MIE,csv/frh04/6090151.csv,667.4646574890777,50,3,corn,frh04
71093,6090152,BTH,csv/frh04/6090152.csv,670.1870329118165,50,1,wheat,frh04
71094,6090153,BTH,csv/frh04/6090153.csv,655.36,50,1,wheat,frh04
71095,6090154,PTR,csv/frh04/6090154.csv,655.36,50,8,temporary meadows,frh04
71096,6090155,RGA,csv/frh04/6090155.csv,674.82520820263,49,8,temporary meadows,frh04
71098,6090157,MIE,csv/frh04/6090157.csv,673.1757323547391,49,3,corn,frh04
71100,6090159,RGA,csv/frh04/6090159.csv,688.6110131065947,49,8,temporary meadows,frh04
71101,6090160,MIE,csv/frh04/6090160.csv,657.7305368131761,49,3,corn,frh04
71102,6090161,MIE,csv/frh04/6090161.csv,647.8367346938776,49,3,corn,frh04
71103,6090162,BTH,csv/frh04/6090162.csv,734.2017804832207,49,1,wheat,frh04
71104,6090163,MIE,csv/frh04/6090163.csv,768.0386033695696,102,3,corn,frh04
71105,6090164,PTR,csv/frh04/6090164.csv,746.1127525591668,102,8,temporary meadows,frh04
71106,6090165,PRL,csv/frh04/6090165.csv,751.5157287599959,102,7,permanent meadows,frh04
71107,6090166,PTR,csv/frh04/6090166.csv,743.1916009332625,102,8,temporary meadows,frh04
71108,6090167,PTR,csv/frh04/6090167.csv,754.9936151626516,102,8,temporary meadows,frh04
71112,6090170,MIE,csv/frh04/6090170.csv,748.1301867651217,102,3,corn,frh04
71113,6090171,MIE,csv/frh04/6090171.csv,768.775294559763,102,3,corn,frh04
71114,6090172,MIE,csv/frh04/6090172.csv,753.6747308526751,102,3,corn,frh04
71116,6090174,PRL,csv/frh04/6090174.csv,817.4004535147392,49,7,permanent meadows,frh04
71119,6090177,PRL,csv/frh04/6090177.csv,710.530612244898,49,7,permanent meadows,frh04
71120,6090178,PRL,csv/frh04/6090178.csv,783.2567541302235,49,7,permanent meadows,frh04
71121,6090179,PPH,csv/frh04/6090179.csv,806.6640428254916,49,7,permanent meadows,frh04
71122,6090180,PRL,csv/frh04/6090180.csv,799.0030763897915,49,7,permanent meadows,frh04
71123,6090181,PRL,csv/frh04/6090181.csv,773.2244897959183,49,7,permanent meadows,frh04
71124,6090182,PPH,csv/frh04/6090182.csv,815.0204081632653,49,7,permanent meadows,frh04
71125,6090183,PRL,csv/frh04/6090183.csv,815.6462294008513,49,7,permanent meadows,frh04
71126,6090184,MIS,csv/frh04/6090184.csv,835.9183673469388,49,3,corn,frh04
71127,6090185,PPH,csv/frh04/6090185.csv,835.9183673469388,49,7,permanent meadows,frh04
71128,6090186,PPH,csv/frh04/6090186.csv,689.6326530612245,49,7,permanent meadows,frh04
71129,6090187,PRL,csv/frh04/6090187.csv,647.8367346938776,49,7,permanent meadows,frh04
71130,6090206,BTH,csv/frh04/6090206.csv,756.6782430345338,50,1,wheat,frh04
71131,6090189,PPH,csv/frh04/6090189.csv,655.1121428738682,49,7,permanent meadows,frh04
71132,6090190,PPH,csv/frh04/6090190.csv,655.1818661043753,49,7,permanent meadows,frh04
71133,6090191,PPH,csv/frh04/6090191.csv,650.1966604823748,49,7,permanent meadows,frh04
71134,6090192,PPH,csv/frh04/6090192.csv,751.0111612786708,49,7,permanent meadows,frh04
71135,6090193,PPH,csv/frh04/6090193.csv,752.3265306122449,49,7,permanent meadows,frh04
71136,6090194,PPH,csv/frh04/6090194.csv,752.3265306122449,49,7,permanent meadows,frh04
71137,6090195,PRL,csv/frh04/6090195.csv,752.3265306122449,49,7,permanent meadows,frh04
71138,6090196,PPH,csv/frh04/6090196.csv,752.3265306122449,49,7,permanent meadows,frh04
71140,6090198,RGA,csv/frh04/6090198.csv,708.1220338983051,50,8,temporary meadows,frh04
71142,6090200,MIE,csv/frh04/6090200.csv,716.8,50,3,corn,frh04
71143,6090201,BTH,csv/frh04/6090201.csv,734.0523519999999,50,1,wheat,frh04
71144,6090202,PTR,csv/frh04/6090202.csv,737.28,50,8,temporary meadows,frh04
71145,6090203,CZH,csv/frh04/6090203.csv,721.791257253385,50,2,rapeseed,frh04
71146,6090204,PTR,csv/frh04/6090204.csv,716.8,50,8,temporary meadows,frh04
71147,6090205,MIE,csv/frh04/6090205.csv,716.6237331898869,50,3,corn,frh04
71148,6090207,BTH,csv/frh04/6090207.csv,737.4217669774063,101,1,wheat,frh04
71149,6090208,BTH,csv/frh04/6090208.csv,700.869482223813,50,1,wheat,frh04
71150,6090209,PPH,csv/frh04/6090209.csv,734.9689206066012,50,7,permanent meadows,frh04
71151,6090210,ORH,csv/frh04/6090210.csv,743.7664192294096,50,0,barley,frh04
71152,6090211,BTH,csv/frh04/6090211.csv,708.186603118404,50,1,wheat,frh04
71153,6090212,BTH,csv/frh04/6090212.csv,697.3345931758531,50,1,wheat,frh04
71154,6090213,MIS,csv/frh04/6090213.csv,626.9387755102041,49,3,corn,frh04
71155,6090214,RGA,csv/frh04/6090214.csv,710.530612244898,49,8,temporary meadows,frh04
71156,6090215,MIE,csv/frh04/6090215.csv,741.9862110105424,49,3,corn,frh04
71157,6090216,RGA,csv/frh04/6090216.csv,674.8434730213925,49,8,temporary meadows,frh04
71158,6090217,PTR,csv/frh04/6090217.csv,689.6326530612245,49,8,temporary meadows,frh04
71160,6090219,MIE,csv/frh04/6090219.csv,692.9893900043228,49,3,corn,frh04
71161,6090220,RGA,csv/frh04/6090220.csv,709.1273919639798,49,8,temporary meadows,frh04
71162,6090221,PTR,csv/frh04/6090221.csv,683.7267080745341,49,8,temporary meadows,frh04
71164,6090222,RGA,csv/frh04/6090222.csv,842.5332239866796,102,8,temporary meadows,frh04
71166,6090224,BTH,csv/frh04/6090224.csv,642.1187360236745,49,1,wheat,frh04
71167,6090225,BTH,csv/frh04/6090225.csv,616.1098189878094,50,1,wheat,frh04
71168,6090226,MIS,csv/frh04/6090226.csv,703.5173049877351,50,3,corn,frh04
71169,6090227,PTR,csv/frh04/6090227.csv,698.140169286578,50,8,temporary meadows,frh04
71170,6090228,CZH,csv/frh04/6090228.csv,713.3611030456658,50,2,rapeseed,frh04
71171,6090229,PTR,csv/frh04/6090229.csv,697.6804188481675,50,8,temporary meadows,frh04
71172,6090230,BTH,csv/frh04/6090230.csv,595.9619941348974,50,1,wheat,frh04
71173,6090231,RGA,csv/frh04/6090231.csv,819.4381806376316,102,8,temporary meadows,frh04
71174,6090232,PPH,csv/frh04/6090232.csv,806.9255480445806,102,7,permanent meadows,frh04
71175,6090233,MIE,csv/frh04/6090233.csv,781.809602494509,102,3,corn,frh04
71178,6090236,BTP,csv/frh04/6090236.csv,787.7780535943192,102,1,wheat,frh04
71181,6090359,PPH,csv/frh04/6090359.csv,694.4431419262719,49,7,permanent meadows,frh04
71182,6090239,PTR,csv/frh04/6090239.csv,830.848620181167,101,8,temporary meadows,frh04
71183,6090240,PPH,csv/frh04/6090240.csv,800.539668438624,101,7,permanent meadows,frh04
71184,6090241,ORH,csv/frh04/6090241.csv,807.914829464127,101,0,barley,frh04
71185,6090242,PTR,csv/frh04/6090242.csv,805.0823449886753,101,8,temporary meadows,frh04
71186,6090243,PTR,csv/frh04/6090243.csv,785.0601897972138,101,8,temporary meadows,frh04
71187,6090244,MIE,csv/frh04/6090244.csv,777.0487542348081,102,3,corn,frh04
71189,6090246,PTR,csv/frh04/6090246.csv,759.2289728165405,102,8,temporary meadows,frh04
71190,6090247,BTH,csv/frh04/6090247.csv,754.2635643949532,102,1,wheat,frh04
71191,6090248,MIE,csv/frh04/6090248.csv,753.6840480325362,102,3,corn,frh04
71192,6090249,PRL,csv/frh04/6090249.csv,752.9411764705883,102,7,permanent meadows,frh04
71193,6090250,PRL,csv/frh04/6090250.csv,760.3276609049086,102,7,permanent meadows,frh04
71194,6090251,MIE,csv/frh04/6090251.csv,759.0144304348554,102,3,corn,frh04
71195,6090252,BTH,csv/frh04/6090252.csv,753.8526238040832,102,1,wheat,frh04
71197,6090254,ORH,csv/frh04/6090254.csv,731.8052154988144,102,0,barley,frh04
71199,6090256,PPH,csv/frh04/6090256.csv,743.495141850186,102,7,permanent meadows,frh04
71201,6090258,MIE,csv/frh04/6090258.csv,753.2857634697627,102,3,corn,frh04
71202,6090259,MIE,csv/frh04/6090259.csv,764.9582577594492,102,3,corn,frh04
71203,6090276,PRL,csv/frh04/6090276.csv,731.4285714285714,49,7,permanent meadows,frh04
71204,6090277,PPH,csv/frh04/6090277.csv,731.4285714285714,49,7,permanent meadows,frh04
71205,6090260,MIE,csv/frh04/6090260.csv,775.7586992569252,102,3,corn,frh04
71206,6090261,PPH,csv/frh04/6090261.csv,783.0588235294117,102,7,permanent meadows,frh04
71207,6090262,PRL,csv/frh04/6090262.csv,752.3265306122449,49,7,permanent meadows,frh04
71208,6090263,PTR,csv/frh04/6090263.csv,792.1370693245631,49,8,temporary meadows,frh04
71209,6090264,PPH,csv/frh04/6090264.csv,797.4862615437237,49,7,permanent meadows,frh04
71210,6090265,MIE,csv/frh04/6090265.csv,779.9469660643628,49,3,corn,frh04
71211,6090266,PRL,csv/frh04/6090266.csv,802.8896861892971,49,7,permanent meadows,frh04
71212,6090267,PPH,csv/frh04/6090267.csv,835.5883995703545,49,7,permanent meadows,frh04
71214,6090269,PRL,csv/frh04/6090269.csv,827.7385133574356,49,7,permanent meadows,frh04
71215,6090270,MIE,csv/frh04/6090270.csv,833.7543528185416,49,3,corn,frh04
71216,6090271,PPH,csv/frh04/6090271.csv,834.6747136970889,49,7,permanent meadows,frh04
71217,6090272,PRL,csv/frh04/6090272.csv,835.9183673469388,49,7,permanent meadows,frh04
71218,6090273,PTR,csv/frh04/6090273.csv,831.4365746298519,49,8,temporary meadows,frh04
71219,6090274,PRL,csv/frh04/6090274.csv,816.6785534143041,49,7,permanent meadows,frh04
71221,6090360,PPH,csv/frh04/6090360.csv,734.9727771600732,49,7,permanent meadows,frh04
71222,6090278,PRL,csv/frh04/6090278.csv,715.9143118450966,49,7,permanent meadows,frh04
71223,6090279,PPH,csv/frh04/6090279.csv,730.2170955338657,49,7,permanent meadows,frh04
71224,6090280,PRL,csv/frh04/6090280.csv,711.0545726487317,49,7,permanent meadows,frh04
71226,6090282,PPH,csv/frh04/6090282.csv,835.9183673469388,49,7,permanent meadows,frh04
71227,6090283,MIS,csv/frh04/6090283.csv,833.783309076404,49,3,corn,frh04
71229,6090285,PRL,csv/frh04/6090285.csv,819.1825135485201,49,7,permanent meadows,frh04
71232,6090288,RGA,csv/frh04/6090288.csv,683.9217741671308,49,8,temporary meadows,frh04
71233,6090289,PPH,csv/frh04/6090289.csv,702.99426868531,49,7,permanent meadows,frh04
71234,6090290,PPH,csv/frh04/6090290.csv,679.665934065934,49,7,permanent meadows,frh04
71235,6090291,MIE,csv/frh04/6090291.csv,664.1406349144232,49,3,corn,frh04
71236,6090292,PRL,csv/frh04/6090292.csv,689.6326530612245,49,7,permanent meadows,frh04
71237,6090327,MIE,csv/frh04/6090327.csv,753.1152201237974,102,3,corn,frh04
71238,6090293,BTH,csv/frh04/6090293.csv,668.734693877551,49,1,wheat,frh04
71239,6090294,BTH,csv/frh04/6090294.csv,662.5169720061938,49,1,wheat,frh04
71240,6090295,PPH,csv/frh04/6090295.csv,672.5251945823375,49,7,permanent meadows,frh04
71242,6090297,MIE,csv/frh04/6090297.csv,668.734693877551,49,3,corn,frh04
71243,6090298,PPH,csv/frh04/6090298.csv,668.734693877551,49,7,permanent meadows,frh04
71244,6090299,MIE,csv/frh04/6090299.csv,660.1267803228077,49,3,corn,frh04
71245,6090300,RGA,csv/frh04/6090300.csv,668.083531875567,49,8,temporary meadows,frh04
71246,6090301,MIE,csv/frh04/6090301.csv,653.1378299120234,49,3,corn,frh04
71247,6090302,MIE,csv/frh04/6090302.csv,786.7241880533095,50,3,corn,frh04
71248,6090303,MIE,csv/frh04/6090303.csv,782.0407254477016,50,3,corn,frh04
71249,6090304,BTH,csv/frh04/6090304.csv,662.9705854172655,49,1,wheat,frh04
71250,6090305,RGA,csv/frh04/6090305.csv,689.6326530612245,49,8,temporary meadows,frh04
71251,6090306,MIE,csv/frh04/6090306.csv,647.6779942935909,49,3,corn,frh04
71252,6090307,MIE,csv/frh04/6090307.csv,668.734693877551,49,3,corn,frh04
71253,6090308,RGA,csv/frh04/6090308.csv,647.8367346938776,49,8,temporary meadows,frh04
71254,6090309,MIE,csv/frh04/6090309.csv,716.6176719341197,50,3,corn,frh04
71255,6090704,ORH,csv/frh04/6090704.csv,768.7925696594428,102,0,barley,frh04
71256,6090310,PTR,csv/frh04/6090310.csv,799.0713344224437,101,8,temporary meadows,frh04
71257,6090311,MIE,csv/frh04/6090311.csv,789.4284445988458,101,3,corn,frh04
71258,6090312,BTH,csv/frh04/6090312.csv,796.804489762131,101,1,wheat,frh04
71259,6090313,PTR,csv/frh04/6090313.csv,806.5894251047712,101,8,temporary meadows,frh04
71261,6090315,PPH,csv/frh04/6090315.csv,786.678967006493,101,7,permanent meadows,frh04
71262,6090316,MIE,csv/frh04/6090316.csv,791.7073622878634,101,3,corn,frh04
71263,6090317,BTH,csv/frh04/6090317.csv,828.5810428925193,101,1,wheat,frh04
71264,6090328,MIE,csv/frh04/6090328.csv,753.5897543249437,102,3,corn,frh04
71265,6090318,PPH,csv/frh04/6090318.csv,824.2954952321801,101,7,permanent meadows,frh04
71266,6090319,BTH,csv/frh04/6090319.csv,821.2277227722773,101,1,wheat,frh04
71267,6090320,PPH,csv/frh04/6090320.csv,804.8130806704474,101,7,permanent meadows,frh04
71268,6090321,MIE,csv/frh04/6090321.csv,818.3132086151561,101,3,corn,frh04
71269,6090322,MIE,csv/frh04/6090322.csv,817.8818120618033,101,3,corn,frh04
71270,6090323,PTR,csv/frh04/6090323.csv,794.2367942487052,101,8,temporary meadows,frh04
71271,6090324,MIE,csv/frh04/6090324.csv,800.8333307907062,101,3,corn,frh04
71272,6090325,PTR,csv/frh04/6090325.csv,805.5188433067822,101,8,temporary meadows,frh04
71274,6090341,PTR,csv/frh04/6090341.csv,682.54538071066,50,8,temporary meadows,frh04
71276,6090329,PTR,csv/frh04/6090329.csv,764.0447290752069,102,8,temporary meadows,frh04
71277,6090330,MIE,csv/frh04/6090330.csv,774.9336550419636,102,3,corn,frh04
71278,6090331,MIE,csv/frh04/6090331.csv,766.5723757981696,102,3,corn,frh04
71279,6090332,BTH,csv/frh04/6090332.csv,764.1196460647039,102,1,wheat,frh04
71280,6090333,BTH,csv/frh04/6090333.csv,782.0092722905299,102,1,wheat,frh04
71281,6090334,BTH,csv/frh04/6090334.csv,780.0144404332129,102,1,wheat,frh04
71282,6090335,RGA,csv/frh04/6090335.csv,756.5617688997283,102,8,temporary meadows,frh04
71283,6090336,MIE,csv/frh04/6090336.csv,742.1347818205013,102,3,corn,frh04
71285,6090338,MIE,csv/frh04/6090338.csv,773.665373608903,102,3,corn,frh04
71286,6090339,MIE,csv/frh04/6090339.csv,774.6609952239048,102,3,corn,frh04
71287,6090340,MIE,csv/frh04/6090340.csv,793.0980392156863,102,3,corn,frh04
71288,6090342,BTH,csv/frh04/6090342.csv,639.2712781627545,50,1,wheat,frh04
71289,6090343,MIE,csv/frh04/6090343.csv,696.32,50,3,corn,frh04
71290,6090344,MIE,csv/frh04/6090344.csv,687.5114137334103,50,3,corn,frh04
71291,6090345,PPH,csv/frh04/6090345.csv,742.1533187345443,49,7,permanent meadows,frh04
71292,6090346,PPH,csv/frh04/6090346.csv,816.6101827081391,49,7,permanent meadows,frh04
71293,6090347,PRL,csv/frh04/6090347.csv,818.6102264015449,49,7,permanent meadows,frh04
71294,6090348,PPH,csv/frh04/6090348.csv,815.0204081632653,49,7,permanent meadows,frh04
71295,6090349,PPH,csv/frh04/6090349.csv,815.0204081632653,49,7,permanent meadows,frh04
71296,6090350,PPH,csv/frh04/6090350.csv,825.8706373659405,49,7,permanent meadows,frh04
71297,6090351,PRL,csv/frh04/6090351.csv,807.7492339343224,49,7,permanent meadows,frh04
71298,6090352,MIE,csv/frh04/6090352.csv,795.0004054601973,49,3,corn,frh04
71300,6090354,VRG,csv/frh04/6090354.csv,834.156853546016,49,5,orchards,frh04
71301,6090355,PPH,csv/frh04/6090355.csv,707.2561313602773,49,7,permanent meadows,frh04
71302,6090356,PPH,csv/frh04/6090356.csv,720.6568658164208,49,7,permanent meadows,frh04
71303,6090357,PPH,csv/frh04/6090357.csv,785.6375095725956,49,7,permanent meadows,frh04
71304,6090358,PPH,csv/frh04/6090358.csv,754.8125331917153,49,7,permanent meadows,frh04
71305,6090361,PPH,csv/frh04/6090361.csv,669.3846304071868,49,7,permanent meadows,frh04
71306,6090362,PPH,csv/frh04/6090362.csv,669.1067643674679,49,7,permanent meadows,frh04
71307,6090363,PPH,csv/frh04/6090363.csv,718.8485741602029,49,7,permanent meadows,frh04
71308,6090364,PPH,csv/frh04/6090364.csv,710.530612244898,49,7,permanent meadows,frh04
71309,6090365,PPH,csv/frh04/6090365.csv,710.530612244898,49,7,permanent meadows,frh04
71310,6090366,PPH,csv/frh04/6090366.csv,773.2244897959183,49,7,permanent meadows,frh04
71311,6090367,PPH,csv/frh04/6090367.csv,772.8448999629306,49,7,permanent meadows,frh04
71312,6090368,PPH,csv/frh04/6090368.csv,724.9976070305235,49,7,permanent meadows,frh04
71313,6090369,PPH,csv/frh04/6090369.csv,678.6831235488207,49,7,permanent meadows,frh04
71314,6090370,PPH,csv/frh04/6090370.csv,716.6376704527966,49,7,permanent meadows,frh04
71315,6090371,PRL,csv/frh04/6090371.csv,809.3693445546292,49,7,permanent meadows,frh04
71316,6090372,PTR,csv/frh04/6090372.csv,716.8,50,8,temporary meadows,frh04
71317,6090373,MIE,csv/frh04/6090373.csv,716.8,50,3,corn,frh04
71318,6090374,PTR,csv/frh04/6090374.csv,717.8593103448276,50,8,temporary meadows,frh04
71319,6090375,PTR,csv/frh04/6090375.csv,722.8571267869697,50,8,temporary meadows,frh04
71321,6090377,ORH,csv/frh04/6090377.csv,702.3144918214199,50,0,barley,frh04
71322,6090378,BTH,csv/frh04/6090378.csv,696.1337077318568,50,1,wheat,frh04
71323,6090379,PTR,csv/frh04/6090379.csv,729.3425950607605,50,8,temporary meadows,frh04
71324,6090380,PTR,csv/frh04/6090380.csv,796.4534606033319,50,8,temporary meadows,frh04
71325,6137448,MIE,csv/frh04/6137448.csv,696.32,50,3,corn,frh04
71326,6090381,MIE,csv/frh04/6090381.csv,790.3565133836651,50,3,corn,frh04
71327,6090382,MIE,csv/frh04/6090382.csv,761.1886948694869,50,3,corn,frh04
71328,6090383,PTR,csv/frh04/6090383.csv,741.4573483628556,50,8,temporary meadows,frh04
71329,6090384,PTR,csv/frh04/6090384.csv,756.900260456565,50,8,temporary meadows,frh04
71330,6090385,MIE,csv/frh04/6090385.csv,763.2767134685387,50,3,corn,frh04
71332,6090387,RGA,csv/frh04/6090387.csv,748.1070063694267,50,8,temporary meadows,frh04
71334,6090389,BTH,csv/frh04/6090389.csv,703.0841716029438,50,1,wheat,frh04
71337,6090392,PTR,csv/frh04/6090392.csv,798.72,50,8,temporary meadows,frh04
71338,6090393,BTH,csv/frh04/6090393.csv,774.2911659544781,50,1,wheat,frh04
71339,6090394,BTH,csv/frh04/6090394.csv,745.8165841269843,50,1,wheat,frh04
71340,6090395,MIE,csv/frh04/6090395.csv,754.572390262603,50,3,corn,frh04
71341,6090396,PTR,csv/frh04/6090396.csv,739.9236786703601,50,8,temporary meadows,frh04
71342,6090397,MIE,csv/frh04/6090397.csv,747.2940421263792,50,3,corn,frh04
71343,6090398,ORH,csv/frh04/6090398.csv,780.6732673267327,101,0,barley,frh04
71344,6090399,MIE,csv/frh04/6090399.csv,798.7214381012569,101,3,corn,frh04
71346,6090450,RGA,csv/frh04/6090450.csv,655.36,50,8,temporary meadows,frh04
71347,6090400,PPH,csv/frh04/6090400.csv,828.2042557018759,101,7,permanent meadows,frh04
71348,6090401,MIE,csv/frh04/6090401.csv,803.6473209737082,101,3,corn,frh04
71349,6090402,RGA,csv/frh04/6090402.csv,746.9979117676977,102,8,temporary meadows,frh04
71351,6090404,PPH,csv/frh04/6090404.csv,733.8709026226525,102,7,permanent meadows,frh04
71353,6090406,RGA,csv/frh04/6090406.csv,843.2941176470588,102,8,temporary meadows,frh04
71354,6090407,RGA,csv/frh04/6090407.csv,775.3654267908714,102,8,temporary meadows,frh04
71355,6090408,RGA,csv/frh04/6090408.csv,752.4668465551358,102,8,temporary meadows,frh04
71356,6090409,PPH,csv/frh04/6090409.csv,813.6624356571157,102,7,permanent meadows,frh04
71357,6090410,PRL,csv/frh04/6090410.csv,802.9843159381488,102,7,permanent meadows,frh04
71359,6090447,RGA,csv/frh04/6090447.csv,636.7137740585774,50,8,temporary meadows,frh04
71360,6090513,PTR,csv/frh04/6090513.csv,568.9627080394923,50,8,temporary meadows,frh04
71361,6090413,MIS,csv/frh04/6090413.csv,786.0830518190455,102,3,corn,frh04
71362,6090414,MIS,csv/frh04/6090414.csv,779.9301338891642,102,3,corn,frh04
71363,6090415,MIS,csv/frh04/6090415.csv,770.1021010490634,102,3,corn,frh04
