Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2019","2019","t","15755","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2020","2020","t","23737","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2021","2021","t","14960","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2022","2022","t","20019","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2023","2023","t","24021","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","02910","Natural honey","2024","2024","t","20034","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2019","2019","ha","87470","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2019","2019","kg/ha","4600.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2019","2019","t","402420","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2020","2020","ha","98410","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2020","2020","kg/ha","3932.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2020","2020","t","387020","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2021","2021","ha","107160","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2021","2021","kg/ha","4478.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2021","2021","t","479910","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2022","2022","ha","96800","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2022","2022","kg/ha","3915.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2022","2022","t","379000","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2023","2023","ha","78900","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2023","2023","kg/ha","4275.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2023","2023","t","337340","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0117","Oats","2024","2024","ha","78200","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0117","Oats","2024","2024","kg/ha","3870.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0117","Oats","2024","2024","t","302700","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.12","Oil of linseed","2019","2019","t","8600","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.12","Oil of linseed","2020","2020","t","10200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.12","Oil of linseed","2021","2021","t","11600","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.12","Oil of linseed","2022","2022","t","11300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.12","Oil of linseed","2023","2023","t","10800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.02","Oil of maize","2019","2019","t","69000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.02","Oil of maize","2020","2020","t","65100","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.02","Oil of maize","2021","2021","t","65500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.02","Oil of maize","2022","2022","t","66900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.02","Oil of maize","2023","2023","t","63300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21691.14","Oil of palm kernel","2019","2019","t","7.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.14","Oil of palm kernel","2020","2020","t","7.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.14","Oil of palm kernel","2021","2021","t","2.33","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.14","Oil of palm kernel","2022","2022","t","45.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.14","Oil of palm kernel","2023","2023","t","125.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.07","Oil of sesame seed","2019","2019","t","5661.94","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.07","Oil of sesame seed","2020","2020","t","5777.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.07","Oil of sesame seed","2021","2021","t","5064.61","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","4121.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","21691.07","Oil of sesame seed","2023","2023","t","3585.02","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","250","France","5510","Production","2167","Olive oil","2019","2019","t","5200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2167","Olive oil","2020","2020","t","3800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2167","Olive oil","2021","2021","t","4900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2167","Olive oil","2022","2022","t","5100","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","2167","Olive oil","2023","2023","t","3700","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2019","2019","ha","17720","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2019","2019","kg/ha","1327.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2019","2019","t","23520","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2020","2020","ha","16700","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2020","2020","kg/ha","1658.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2020","2020","t","27690","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2021","2021","ha","17010","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2021","2021","kg/ha","1620.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2021","2021","t","27560","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2022","2022","ha","17180","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2022","2022","kg/ha","1276.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2022","2022","t","21930","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2023","2023","ha","16790","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2023","2023","kg/ha","1771.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2023","2023","t","29740","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01450","Olives","2024","2024","ha","16310","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01450","Olives","2024","2024","kg/ha","1729","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01450","Olives","2024","2024","t","28200","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","ha","17020","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","kg/ha","41729.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","710230","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","19780","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","36761.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","727150","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","ha","23200","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","38109.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","t","884130","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","21200","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","36870.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","781660","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","ha","21780","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","34074.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","742150","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","ha","23150","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","33632","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","778580","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2019","2019","ha","1050","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2019","2019","kg/ha","8466.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2019","2019","t","8890","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2020","2020","ha","850","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2020","2020","kg/ha","12541.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2020","2020","t","10660","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2021","2021","ha","910","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2021","2021","kg/ha","11681.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2021","2021","t","10630","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2022","2022","ha","950","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2022","2022","kg/ha","10273.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2022","2022","t","9760","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2023","2023","ha","950","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2023","2023","kg/ha","9452.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2023","2023","t","8980","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2024","2024","ha","810","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2024","2024","kg/ha","9950.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2024","2024","t","8060","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2019","2019","ha","27820","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2019","2019","kg/ha","12147.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2019","2019","t","337950","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","29720","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2020","2020","kg/ha","11331.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2020","2020","t","336770","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2021","2021","ha","33600","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2021","2021","kg/ha","12641.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2021","2021","t","424760","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","31490","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","12004.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2022","2022","t","378020","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2023","2023","ha","26000","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","12153.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2023","2023","t","315980","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01241.90","Other beans, green","2024","2024","ha","26650","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","11931","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01241.90","Other beans, green","2024","2024","t","317960","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","ha","1280","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","ha","1310","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","ha","1370","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","ha","1330","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","ha","1320","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","1280","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2021","2021","ha","1040","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","920","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2023","2023","ha","680","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2024","2024","ha","740","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","ha","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","t","0","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","8410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","ha","7020","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","kg/ha","296.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","t","2080","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","7010","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","kg/ha","282.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","1980","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","ha","7030","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","ha","7070","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2019","2019","ha","10240","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","kg/ha","1337.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2019","2019","t","13700","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","9710","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","kg/ha","1496.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2020","2020","t","14530","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2021","2021","ha","8550","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","kg/ha","1795.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2021","2021","t","15350","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","10070","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","kg/ha","1861","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","18740","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2023","2023","ha","19550","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","kg/ha","1363.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2023","2023","t","26660","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2024","2024","ha","19490","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","1398.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01449.90","Other oil seeds, n.e.c.","2024","2024","t","27260","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.10","Other pome fruits","2020","2020","ha","4720","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.10","Other pome fruits","2021","2021","ha","4510","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.10","Other pome fruits","2022","2022","ha","4340","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.10","Other pome fruits","2023","2023","ha","4210","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.10","Other pome fruits","2024","2024","ha","4240","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2019","2019","ha","71220","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2019","2019","kg/ha","1445.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","102940","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","104280","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","kg/ha","1994.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","208030","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2021","2021","ha","112950","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","kg/ha","2203","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2021","2021","t","248830","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","101850","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","2246.4","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","228800","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2023","2023","ha","116930","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","2470.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2023","2023","t","288910","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.90","Other pulses n.e.c.","2024","2024","ha","69230","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","1858","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","128630","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2019","2019","ha","2200","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01349.20","Other stone fruits","2019","2019","kg/ha","5640.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01349.20","Other stone fruits","2019","2019","t","12410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2020","2020","ha","6900","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2021","2021","ha","5550","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2022","2022","ha","6360","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2023","2023","ha","6470","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01349.20","Other stone fruits","2024","2024","ha","6450","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2019","2019","ha","6210","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","kg/ha","8228.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2019","2019","t","51100","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","1620","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","kg/ha","27413.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","44410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2021","2021","ha","5920","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","kg/ha","8098","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2021","2021","t","47940","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","5790","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","kg/ha","7911.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","45810","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2023","2023","ha","6130","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2023","2023","kg/ha","7238.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2023","2023","t","44370","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2024","2024","ha","6200","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","6261.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01319","Other tropical fruits, n.e.c.","2024","2024","t","38820","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2019","2019","ha","3260","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","kg/ha","10101.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","32930","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","26640","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","17261.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","459850","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2021","2021","ha","23240","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","20327.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","472410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","890","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","12191","A","Official value",""
